1	5.187714	5.211412	0.332000	0.322700
2	1.843036	1.870042	0.580000	0.580100
3	1.232386	1.262748	0.670000	0.642200
4	0.933817	0.934002	0.705000	0.691400
5	0.776261	0.775617	0.739000	0.731300
6	0.704229	0.700357	0.770000	0.769200
7	0.672174	0.678184	0.781000	0.770800
8	0.649778	0.656943	0.794000	0.784000
9	0.637718	0.651277	0.793000	0.781000
10	0.627966	0.642148	0.802000	0.790500
11	0.616993	0.634561	0.805000	0.791500
12	0.610408	0.630576	0.804000	0.797000
13	0.600733	0.621474	0.812000	0.799600
14	0.596843	0.618968	0.804000	0.800400
15	0.587479	0.610899	0.812000	0.803400
16	0.581064	0.608305	0.815000	0.807500
17	0.571994	0.599488	0.820000	0.809000
18	0.565985	0.594311	0.826000	0.813800
19	0.558731	0.588634	0.825000	0.815500
20	0.555505	0.588984	0.826000	0.814400
21	0.546454	0.580710	0.827000	0.816800
22	0.544661	0.586497	0.829000	0.816200
23	0.532911	0.572593	0.837000	0.824100
24	0.533009	0.573493	0.834000	0.821200
25	0.528404	0.570336	0.835000	0.824300
26	0.527080	0.569116	0.840000	0.823900
27	0.520832	0.566338	0.835000	0.825000
28	0.519128	0.563193	0.838000	0.825500
29	0.513684	0.559928	0.843000	0.827600
30	0.511953	0.559195	0.845000	0.828400
31	0.507125	0.555270	0.847000	0.830000
32	0.504504	0.559989	0.850000	0.829400
33	0.500321	0.553896	0.850000	0.831600
34	0.497877	0.553996	0.854000	0.833200
35	0.490961	0.548737	0.851000	0.834600
36	0.492012	0.555094	0.852000	0.829800
37	0.482374	0.544580	0.849000	0.837000
38	0.480341	0.540987	0.852000	0.838200
39	0.476988	0.545757	0.851000	0.835300
40	0.471786	0.538191	0.854000	0.839100
41	0.469712	0.543003	0.855000	0.836900
42	0.468285	0.539051	0.859000	0.839700
43	0.465481	0.536717	0.858000	0.839400
44	0.465096	0.538969	0.864000	0.839000
45	0.462751	0.536772	0.856000	0.838200
46	0.461085	0.537406	0.860000	0.839400
47	0.459020	0.536010	0.857000	0.838900
48	0.457128	0.534517	0.863000	0.840100
49	0.454384	0.536468	0.861000	0.839000
