1	5.624003	5.402220	0.069000	0.076800
2	3.635703	3.567960	0.096000	0.095400
3	2.763174	2.732173	0.049000	0.044800
4	2.584922	2.609787	0.067000	0.064400
5	2.554018	2.567037	0.088000	0.070000
6	2.503028	2.527933	0.086000	0.081300
7	2.476620	2.490699	0.120000	0.102600
8	2.429745	2.453301	0.102000	0.095100
9	2.415276	2.430251	0.135000	0.117400
10	2.382648	2.408930	0.143000	0.112400
11	2.363702	2.383963	0.151000	0.128700
12	2.340407	2.360416	0.149000	0.127500
13	2.326617	2.346219	0.166000	0.146600
14	2.313909	2.330752	0.162000	0.144300
15	2.298646	2.316236	0.168000	0.154300
16	2.281285	2.300776	0.185000	0.163600
17	2.276299	2.291713	0.175000	0.162300
18	2.263767	2.285338	0.187000	0.169100
19	2.258263	2.273016	0.178000	0.170400
20	2.246559	2.268565	0.201000	0.182000
21	2.243044	2.257154	0.191000	0.177100
22	2.232228	2.249472	0.201000	0.194900
23	2.236035	2.246950	0.182000	0.179500
24	2.220728	2.233922	0.214000	0.200200
25	2.219206	2.229123	0.205000	0.193800
26	2.206196	2.218687	0.221000	0.210500
27	2.203507	2.214512	0.224000	0.209300
28	2.189488	2.204733	0.236000	0.221200
29	2.188739	2.198871	0.226000	0.211900
30	2.175831	2.191882	0.233000	0.230100
31	2.174426	2.183068	0.226000	0.212300
32	2.163499	2.174090	0.241000	0.230900
33	2.156306	2.165730	0.228000	0.216600
34	2.146280	2.157305	0.243000	0.237400
35	2.141776	2.150263	0.238000	0.225100
36	2.129823	2.139756	0.247000	0.245000
37	2.128854	2.133895	0.244000	0.235400
38	2.118058	2.127091	0.253000	0.250300
39	2.119930	2.127404	0.247000	0.232700
40	2.105474	2.110639	0.257000	0.257400
41	2.103166	2.110992	0.262000	0.250300
42	2.097102	2.102491	0.256000	0.259000
43	2.095067	2.102121	0.266000	0.252000
44	2.081493	2.090061	0.270000	0.261200
45	2.084451	2.092011	0.268000	0.252900
46	2.071964	2.079229	0.278000	0.264100
47	2.067161	2.078488	0.270000	0.259600
48	2.057654	2.066465	0.293000	0.272400
49	2.056172	2.066478	0.281000	0.268800
