1	3.026881	3.091499	0.127000	0.103300
2	2.714228	2.722204	0.135000	0.114300
3	2.619462	2.624550	0.130000	0.112200
4	2.588086	2.593414	0.124000	0.112400
5	2.567028	2.574612	0.124000	0.111300
6	2.539205	2.544391	0.128000	0.113000
7	2.535258	2.541900	0.129000	0.109400
8	2.500268	2.505978	0.135000	0.119200
9	2.490945	2.499072	0.129000	0.115200
10	2.481296	2.485002	0.140000	0.120400
11	2.450149	2.456684	0.133000	0.117100
12	2.440752	2.446588	0.145000	0.121900
13	2.434541	2.441907	0.138000	0.118600
14	2.435341	2.446807	0.145000	0.122500
15	2.418995	2.424613	0.145000	0.123800
16	2.385106	2.393016	0.148000	0.129000
17	2.389007	2.400360	0.145000	0.127800
18	2.382396	2.391811	0.150000	0.129800
19	2.370786	2.384938	0.147000	0.132100
20	2.359371	2.370381	0.150000	0.134600
21	2.350640	2.366488	0.152000	0.132600
22	2.356647	2.369351	0.155000	0.134400
23	2.335606	2.348199	0.150000	0.137100
24	2.337350	2.353123	0.158000	0.138300
25	2.322474	2.339809	0.155000	0.138500
26	2.319935	2.338977	0.157000	0.136700
27	2.309891	2.327632	0.161000	0.141800
28	2.302790	2.320441	0.159000	0.138600
29	2.295873	2.318789	0.161000	0.141100
30	2.297686	2.316232	0.163000	0.141600
31	2.280548	2.297649	0.157000	0.145400
32	2.284417	2.307005	0.164000	0.142000
33	2.270097	2.290501	0.172000	0.150700
34	2.264212	2.289684	0.166000	0.146800
35	2.267358	2.292578	0.167000	0.148900
36	2.251710	2.275993	0.173000	0.147800
37	2.249526	2.274048	0.179000	0.153700
38	2.258388	2.283877	0.175000	0.150000
39	2.245474	2.270131	0.184000	0.157500
40	2.232471	2.257171	0.183000	0.162400
41	2.237301	2.264521	0.177000	0.154900
42	2.232442	2.257338	0.182000	0.159200
43	2.241815	2.268778	0.182000	0.151900
44	2.226325	2.253367	0.182000	0.158200
45	2.243049	2.267665	0.178000	0.153400
46	2.227043	2.252879	0.181000	0.157300
47	2.225443	2.253067	0.176000	0.158300
48	2.234114	2.259615	0.178000	0.155900
49	2.219498	2.246325	0.181000	0.162300
