1	3.038225	3.065683	0.118000	0.101400
2	2.459935	2.472120	0.125000	0.112400
3	2.324632	2.355083	0.134000	0.119100
4	2.339043	2.383322	0.199000	0.177700
5	2.327642	2.368511	0.162000	0.152300
6	2.322375	2.364952	0.205000	0.180600
7	2.312696	2.357426	0.193000	0.159500
8	2.315530	2.360144	0.210000	0.184200
9	2.287533	2.328173	0.204000	0.175600
10	2.314985	2.363472	0.221000	0.185100
11	2.283373	2.328801	0.224000	0.186500
12	2.290207	2.335639	0.208000	0.187000
13	2.274542	2.319503	0.229000	0.192700
14	2.267846	2.310366	0.200000	0.173500
15	2.258365	2.302119	0.233000	0.198200
16	2.258243	2.301166	0.217000	0.183900
17	2.256517	2.299829	0.218000	0.191300
18	2.253854	2.298986	0.220000	0.182000
19	2.245010	2.289396	0.234000	0.198300
20	2.234864	2.279695	0.224000	0.183400
21	2.230197	2.273104	0.242000	0.207400
22	2.229714	2.275389	0.215000	0.180500
23	2.212366	2.253827	0.250000	0.221000
24	2.217728	2.260846	0.226000	0.191500
25	2.203944	2.246980	0.258000	0.225900
26	2.200597	2.242066	0.230000	0.197700
27	2.192412	2.234895	0.244000	0.227200
28	2.193641	2.236574	0.251000	0.215000
29	2.180356	2.221694	0.242000	0.221900
30	2.189291	2.231894	0.255000	0.217500
31	2.172589	2.212720	0.269000	0.240700
32	2.174650	2.214875	0.266000	0.228700
33	2.170293	2.211428	0.251000	0.228100
34	2.167825	2.208997	0.268000	0.235600
35	2.153724	2.193954	0.262000	0.239700
36	2.158019	2.197303	0.273000	0.235400
37	2.153554	2.191509	0.256000	0.242800
38	2.148053	2.185915	0.283000	0.249000
39	2.141636	2.179280	0.269000	0.257500
40	2.133369	2.170147	0.287000	0.251100
41	2.131945	2.169983	0.290000	0.266900
42	2.124209	2.162532	0.294000	0.263700
43	2.112395	2.149490	0.277000	0.258400
44	2.114798	2.152548	0.304000	0.267900
45	2.115868	2.158402	0.293000	0.269700
46	2.106831	2.143410	0.310000	0.267600
47	2.100001	2.136570	0.305000	0.279000
48	2.093729	2.130055	0.310000	0.273500
49	2.088156	2.121661	0.316000	0.287500
