1	2.364659	2.377549	0.074000	0.078400
2	2.331170	2.344258	0.125000	0.113800
3	2.319759	2.330955	0.118000	0.107800
4	2.322051	2.335625	0.125000	0.113700
5	2.311409	2.322559	0.121000	0.112500
6	2.312882	2.326958	0.125000	0.113600
7	2.302798	2.313477	0.123000	0.117700
8	2.304548	2.319903	0.125000	0.113500
9	2.294311	2.306157	0.132000	0.126400
10	2.292233	2.306495	0.125000	0.113700
11	2.285797	2.296982	0.145000	0.136500
12	2.284347	2.299520	0.125000	0.113600
13	2.276959	2.289358	0.146000	0.136900
14	2.279431	2.294203	0.125000	0.113700
15	2.269182	2.281519	0.159000	0.145600
16	2.270494	2.285426	0.125000	0.114200
17	2.261155	2.273295	0.176000	0.169000
18	2.262466	2.276381	0.125000	0.115200
19	2.255740	2.267418	0.178000	0.168900
20	2.256031	2.270296	0.125000	0.116600
21	2.249904	2.261746	0.197000	0.186200
22	2.249732	2.264043	0.128000	0.119300
23	2.244861	2.257328	0.198000	0.183900
24	2.246444	2.260278	0.129000	0.120500
25	2.240273	2.252331	0.185000	0.170200
26	2.238069	2.252584	0.135000	0.125100
27	2.233518	2.245086	0.217000	0.202600
28	2.231916	2.246585	0.140000	0.129200
29	2.227756	2.240120	0.211000	0.197900
30	2.225545	2.239413	0.144000	0.134200
31	2.222358	2.234166	0.241000	0.221200
32	2.221656	2.236472	0.145000	0.137200
33	2.216796	2.228843	0.231000	0.210300
34	2.216938	2.232918	0.148000	0.137700
35	2.211701	2.224373	0.213000	0.197600
36	2.210421	2.224588	0.166000	0.148200
37	2.205303	2.217829	0.253000	0.230000
38	2.205981	2.219528	0.172000	0.158000
39	2.200440	2.214140	0.243000	0.229500
40	2.200674	2.214111	0.178000	0.163200
41	2.196355	2.209673	0.242000	0.225000
42	2.194713	2.208020	0.184000	0.169100
43	2.190585	2.204212	0.242000	0.230200
44	2.189183	2.202424	0.187000	0.173000
45	2.183574	2.197351	0.256000	0.239500
46	2.184082	2.197996	0.185000	0.170000
47	2.178047	2.191449	0.260000	0.244100
48	2.178701	2.193393	0.190000	0.173700
49	2.174113	2.187831	0.258000	0.239200
