1	1.863806	1.891607	0.465000	0.463100
2	1.564600	1.596982	0.578000	0.554000
3	1.382016	1.371953	0.635000	0.645600
4	1.255211	1.265272	0.691000	0.690700
5	1.143657	1.139650	0.698000	0.698100
6	1.068834	1.076277	0.721000	0.718700
7	1.000051	0.996920	0.742000	0.734900
8	0.946100	0.950440	0.761000	0.764200
9	0.901609	0.898081	0.770000	0.766100
10	0.865549	0.870307	0.775000	0.775600
11	0.833685	0.831883	0.786000	0.777400
12	0.809045	0.811485	0.788000	0.785900
13	0.784262	0.785488	0.794000	0.783200
14	0.763982	0.767149	0.793000	0.792900
15	0.744433	0.748621	0.806000	0.790300
16	0.728674	0.733555	0.801000	0.797500
17	0.711952	0.718020	0.814000	0.801000
18	0.700117	0.706704	0.813000	0.802700
19	0.687516	0.694203	0.823000	0.806400
20	0.675799	0.686796	0.811000	0.804500
21	0.662091	0.671834	0.825000	0.811000
22	0.651168	0.665124	0.815000	0.807900
23	0.639160	0.652275	0.830000	0.814800
24	0.632462	0.648599	0.824000	0.811500
25	0.621640	0.636882	0.831000	0.816500
26	0.612920	0.631195	0.834000	0.816300
27	0.604013	0.623067	0.835000	0.817300
28	0.597370	0.616502	0.834000	0.820700
29	0.589568	0.610473	0.836000	0.821300
30	0.581036	0.603595	0.836000	0.823700
31	0.574229	0.598171	0.841000	0.822400
32	0.566791	0.591381	0.845000	0.827700
33	0.560977	0.587869	0.845000	0.825100
34	0.553781	0.584069	0.841000	0.826800
35	0.547472	0.578134	0.846000	0.828400
36	0.538468	0.579866	0.835000	0.820500
37	0.524813	0.563049	0.850000	0.827900
38	0.518148	0.556569	0.855000	0.834400
39	0.514536	0.558373	0.852000	0.829900
40	0.508174	0.548728	0.853000	0.833600
41	0.508811	0.552361	0.852000	0.831700
42	0.502280	0.546505	0.853000	0.834000
43	0.501279	0.548067	0.854000	0.834300
44	0.496163	0.541914	0.857000	0.836300
45	0.495772	0.545117	0.854000	0.835900
46	0.490992	0.539835	0.855000	0.836000
47	0.489987	0.539480	0.856000	0.837900
48	0.486795	0.539030	0.857000	0.835000
49	0.483991	0.535840	0.857000	0.838100
